============================== POTENTIAL BUGS ==============================
BugReport(score=1.00, code=drake/common/test/symbolic_environment_test.cc:71, key=(to_string, None), ctx=(PrintStringTo, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:282, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:211, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:244, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:771, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1644, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1144, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:530, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:208, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1145, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:126, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:528, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:258, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expansion_test.cc:53, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:209, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:227, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1599, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:233, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:251, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:262, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:526, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:324, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/monomial_test.cc:611, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:532, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:259, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:774, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:46, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:524, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1641, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:173, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:216, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:249, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:281, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:520, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/multibody/constraint_wrappers.cc:57, key=(initializeAutoDiffGivenGradientMatrix, None), ctx=(rows, ((-9223372036854775808, 0),))
BugReport(score=0.80, code=drake/multibody/constraint_wrappers.cc:57, key=(initializeAutoDiffGivenGradientMatrix, None), ctx=(size, ((-9223372036854775808, 0),))
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:319, key=(initializeAutoDiffGivenGradientMatrix, None), ctx=(autoDiffToValueMatrix, None)
BugReport(score=0.80, code=drake/multibody/constraint_wrappers.cc:57, key=(initializeAutoDiffGivenGradientMatrix, None), ctx=(cols, None)
BugReport(score=0.80, code=drake/multibody/constraint_wrappers.cc:57, key=(initializeAutoDiffGivenGradientMatrix, None), ctx=(resize, None)
BugReport(score=0.80, code=drake/systems/framework/test/parameters_test.cc:59, key=(UnpackIntValue, ((-2147483648, 71), (73, 2147483647))), ctx=(get_value, ((144, 144),))
BugReport(score=0.80, code=drake/systems/framework/test/parameters_test.cc:59, key=(UnpackIntValue, ((-2147483648, 71), (73, 2147483647))), ctx=(GetAtIndex, None)
BugReport(score=0.80, code=drake/systems/framework/test/parameters_test.cc:59, key=(UnpackIntValue, ((-2147483648, 71), (73, 2147483647))), ctx=(get_numeric_parameter, None)
BugReport(score=0.80, code=drake/systems/framework/test/parameters_test.cc:59, key=(UnpackIntValue, ((-2147483648, 71), (73, 2147483647))), ctx=(UnpackIntValue, ((144, 144),))
BugReport(score=0.80, code=drake/systems/framework/test/parameters_test.cc:59, key=(UnpackIntValue, ((-2147483648, 71), (73, 2147483647))), ctx=(UnpackIntValue, ((-2147483648, 143), (145, 2147483647)))
BugReport(score=0.80, code=drake/systems/framework/test/parameters_test.cc:59, key=(UnpackIntValue, ((-2147483648, 71), (73, 2147483647))), ctx=(get_value, ((-2147483648, 143), (145, 2147483647)))
BugReport(score=0.80, code=drake/common/monomial.cc:457, key=(is_constant, ((1, 255),)), ctx=(get_constant_value, None)
BugReport(score=0.80, code=drake/multibody/parsers/urdf_parser.cc:1238, key=(AddModelInstanceFromUrdfFileToWorld, None), ctx=(get, None)
BugReport(score=0.80, code=drake/multibody/parsers/urdf_parser.cc:1238, key=(AddModelInstanceFromUrdfFileToWorld, None), ctx=(append, None)
BugReport(score=0.80, code=drake/multibody/parsers/urdf_parser.cc:1238, key=(AddModelInstanceFromUrdfFileToWorld, None), ctx=(GetDrakePath, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(integrator0, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(ExportInput, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(get_output_port, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(GetMutableSubsystemContext, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(AddSystem, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(CreateDefaultContext, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(SetAtIndex, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(get_input_port, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(get_mutable_vector, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(Build, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(Connect, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(ExportOutput, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(integrator1, None)
BugReport(score=0.80, code=drake/systems/framework/test/diagram_test.cc:109, key=(GetMutableSubsystemState, None), ctx=(GetMutableSubsystemState, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:752, key=(get_base_to_exponent_map, None), ctx=(get_constant, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:56, key=(get_hash, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:122, key=(get_hash, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:56, key=(get_hash, None), ctx=(Print, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:122, key=(get_hash, None), ctx=(Print, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:56, key=(get_hash, None), ctx=(PrintTo, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:122, key=(get_hash, None), ctx=(PrintTo, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:56, key=(get_hash, None), ctx=(failure_message, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:122, key=(get_hash, None), ctx=(failure_message, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:56, key=(get_hash, None), ctx=(UniversalPrint, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:122, key=(get_hash, None), ctx=(UniversalPrint, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:56, key=(get_hash, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:122, key=(get_hash, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:56, key=(get_hash, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:122, key=(get_hash, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.80, code=drake/solvers/mathematical_program.cc:520, key=(DecomposePolynomialIntoMonomial, None), ctx=(Abort, None)
BugReport(score=0.80, code=drake/solvers/mathematical_program.cc:520, key=(DecomposePolynomialIntoMonomial, None), ctx=(end, None)
BugReport(score=0.80, code=drake/solvers/mathematical_program.cc:520, key=(DecomposePolynomialIntoMonomial, None), ctx=(begin, None)
BugReport(score=0.80, code=drake/multibody/global_inverse_kinematics.cc:266, key=(linear, None), ctx=(linear, None)
BugReport(score=0.80, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_kinematics_test.cc:323, key=(linear, None), ctx=(linear, None)
BugReport(score=0.80, code=drake/multibody/rigid_body_plant/test/kinematics_results_test.cc:57, key=(linear, None), ctx=(linear, None)
BugReport(score=0.80, code=drake/multibody/global_inverse_kinematics.cc:303, key=(linear, None), ctx=(linear, None)
BugReport(score=0.80, code=drake/systems/sensors/accelerometer.cc:127, key=(linear, None), ctx=(linear, None)
BugReport(score=0.80, code=drake/systems/controllers/controlUtil.cpp:464, key=(linear, None), ctx=(linear, None)
BugReport(score=0.80, code=drake/systems/sensors/gyroscope.cc:63, key=(linear, None), ctx=(linear, None)
BugReport(score=0.80, code=drake/multibody/parsers/urdf_parser.cc:819, key=(find, ((0, 18446744073709551614),)), ctx=(c_str, None)
BugReport(score=0.80, code=drake/multibody/parsers/urdf_parser.cc:819, key=(find, ((0, 18446744073709551614),)), ctx=(find, ((0, 18446744073709551614),))
BugReport(score=0.80, code=drake/systems/framework/test/basic_vector_test.cc:176, key=(PlusEqScaled, None), ctx=(get, None)
BugReport(score=0.80, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_face_extraction_test.cc:55, key=(size, ((0, 11), (13, 18446744073709551615))), ctx=(CheckAllNormalsFaceOutwards, None)
BugReport(score=0.80, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_face_extraction_test.cc:55, key=(size, ((0, 11), (13, 18446744073709551615))), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_face_extraction_test.cc:55, key=(size, ((0, 11), (13, 18446744073709551615))), ctx=(minCoeff, None)
BugReport(score=0.80, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_face_extraction_test.cc:55, key=(size, ((0, 11), (13, 18446744073709551615))), ctx=(getPoints, None)
BugReport(score=0.80, code=drake/multibody/shapes/test/face_query_test.cc:173, key=(size, ((0, 11), (13, 18446744073709551615))), ctx=(append, None)
BugReport(score=0.80, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_face_extraction_test.cc:55, key=(size, ((0, 11), (13, 18446744073709551615))), ctx=(colwise, None)
BugReport(score=0.80, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_face_extraction_test.cc:55, key=(size, ((0, 11), (13, 18446744073709551615))), ctx=(squaredNorm, None)
BugReport(score=0.80, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_face_extraction_test.cc:55, key=(size, ((0, 11), (13, 18446744073709551615))), ctx=(AssertionFailure, None)
BugReport(score=0.80, code=drake/multibody/shapes/test/face_query_test.cc:173, key=(size, ((0, 11), (13, 18446744073709551615))), ctx=(GetDrakePath, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(initializeAutoDiffGivenGradientMatrix, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(head, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(dq_inbetween_dqd0, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(rows, ((-9223372036854775808, 0),))
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(segment, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(getNumConstraint, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(nT, ((-2147483647, 0),))
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(block, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(dq_inbetween_dqdf, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(cols, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(nT, ((1, 1),))
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(num_constraints, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(col, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(dq_inbetween_dqknot, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(resize, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(autoDiffToGradientMatrix, None)
BugReport(score=0.80, code=drake/multibody/inverse_kinematics_trajectory_backend.cc:144, key=(t_samples, None), ctx=(num_qfree, None)
BugReport(score=0.80, code=drake/systems/framework/test/leaf_context_test.cc:153, key=(get_num_input_ports, ((2, 2),)), ctx=(Print, None)
BugReport(score=0.80, code=drake/systems/framework/test/leaf_context_test.cc:153, key=(get_num_input_ports, ((2, 2),)), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.80, code=drake/systems/framework/test/leaf_context_test.cc:153, key=(get_num_input_ports, ((2, 2),)), ctx=(PrintTo, None)
BugReport(score=0.80, code=drake/systems/framework/test/leaf_context_test.cc:153, key=(get_num_input_ports, ((2, 2),)), ctx=(UniversalPrint, None)
BugReport(score=0.80, code=drake/systems/framework/test/leaf_context_test.cc:153, key=(get_num_input_ports, ((2, 2),)), ctx=(str, None)
